0.01,0.01,-5.0278302209682295e-9,1.4374667218454416e-10
0.01,0.028163265306122447,-5.026953673766969e-9,1.4371885963428382e-10
0.01,0.0463265306122449,-5.02607846587309e-9,1.4369107612330174e-10
0.01,0.06448979591836734,-5.02520459746273e-9,1.436633217830417e-10
0.01,0.08265306122448979,-5.0243320687132516e-9,1.4363559675459068e-10
0.01,0.10081632653061223,-5.023460879803309e-9,1.4360790118896376e-10
0.01,0.11897959183673469,-5.022591030912875e-9,1.435802352474243e-10
0.01,0.13714285714285715,-5.0217225222233084e-9,1.4355259910184697e-10
0.01,0.1553061224489796,-5.02085535391742e-9,1.435249929351216e-10
0.01,0.17346938775510204,-5.019989526179564e-9,1.4349741694160686e-10
0.01,0.19163265306122448,-5.019125039195711e-9,1.43469871327634e-10
0.01,0.20979591836734693,-5.018261893153573e-9,1.4344235631206843e-10
0.01,0.2279591836734694,-5.017400088242661e-9,1.434148721269333e-10
0.01,0.24612244897959185,-5.016539624654467e-9,1.4338741901810502e-10
0.01,0.2642857142857143,-5.015680502582559e-9,1.4335999724608406e-10
0.01,0.28244897959183674,-5.014822722222736e-9,1.4333260708685538e-10
0.01,0.3006122448979592,-5.013966283773257e-9,1.4330524883284785e-10
0.01,0.3187755102040816,-5.013111187434948e-9,1.4327792279400175e-10
0.01,0.33693877551020407,-5.012257433411494e-9,1.4325062929896664e-10
0.01,0.3551020408163265,-5.011405021909648e-9,1.4322336869644038e-10
0.01,0.37326530612244896,-5.0105539531396114e-9,1.4319614135667673e-10
0.01,0.3914285714285714,-5.009704227314928e-9,1.431689476731709e-10
0.01,0.40959183673469385,-5.008855844653655e-9,1.431417880645909e-10
0.01,0.4277551020408163,-5.008008805377871e-9,1.4311466297692752e-10
0.01,0.4459183673469388,-5.00716310971483e-9,1.4308757288597376e-10
0.01,0.46408163265306124,-5.0063187578970645e-9,1.430605183001309e-10
0.01,0.4822448979591837,-5.00547575016318e-9,1.4303349976363632e-10
0.01,0.5004081632653061,-5.004634086758597e-9,1.4300651786027673e-10
0.01,0.5185714285714286,-5.0037937679362834e-9,1.4297957321768035e-10
0.01,0.536734693877551,-5.00295479395779e-9,1.4295266651231088e-10
0.01,0.5548979591836735,-5.002117165094377e-9,1.4292579847530543e-10
0.01,0.5730612244897959,-5.001280881628323e-9,1.4289896989934164e-10
0.01,0.5912244897959184,-5.00044594385459e-9,1.428721816467736e-10
0.01,0.6093877551020408,-4.999612352082731e-9,1.4284543465933335e-10
